Date.Time..EDT.,Ch..1...Temperature.....C.,logger
9/2/23 12:33,25.61,3
9/2/23 12:38,25.82,3
9/2/23 12:43,26.3,3
9/2/23 12:48,26.94,3
9/2/23 12:53,26.94,3
9/2/23 12:58,26.85,3
9/2/23 13:03,26.6,3
9/2/23 13:08,25.95,3
9/2/23 13:13,25.31,3
9/2/23 13:18,25.05,3
9/2/23 13:23,24.75,3
9/2/23 13:28,24.45,3
9/2/23 13:33,24.24,3
9/2/23 13:38,24.28,3
9/2/23 13:43,24.41,3
9/2/23 13:48,24.88,3
9/2/23 13:53,25.69,3
9/2/23 13:58,26.47,3
9/2/23 14:03,26.85,3
9/2/23 14:08,27.15,3
9/2/23 14:13,27.5,3
9/2/23 14:18,27.5,3
9/2/23 14:23,27.67,3
9/2/23 14:28,27.63,3
9/2/23 14:33,27.8,3
9/2/23 14:38,28.05,3
9/2/23 14:43,27.88,3
9/2/23 14:48,28.05,3
9/2/23 14:53,28.44,3
9/2/23 14:58,28.4,3
9/2/23 15:03,28.53,3
9/2/23 15:08,28.61,3
9/2/23 15:13,28.57,3
9/2/23 15:18,28.4,3
9/2/23 15:23,28.23,3
9/2/23 15:28,27.58,3
9/2/23 15:33,26.68,3
9/2/23 15:38,26.25,3
9/2/23 15:43,25.87,3
9/2/23 15:48,25.39,3
9/2/23 15:53,24.88,3
9/2/23 15:58,24.45,3
9/2/23 16:03,24.15,3
9/2/23 16:08,23.94,3
9/2/23 16:13,23.89,3
9/2/23 16:18,23.89,3
9/2/23 16:23,23.94,3
9/2/23 16:28,24.15,3
9/2/23 16:33,24.32,3
9/2/23 16:38,24.58,3
9/2/23 16:43,24.62,3
9/2/23 16:48,24.49,3
9/2/23 16:53,24.49,3
9/2/23 16:58,24.49,3
9/2/23 17:03,25.09,3
9/2/23 17:08,25.35,3
9/2/23 17:13,25.27,3
9/2/23 17:18,25.39,3
9/2/23 17:23,25.31,3
9/2/23 17:28,25.22,3
9/2/23 17:33,25.22,3
9/2/23 17:38,25.31,3
9/2/23 17:43,24.84,3
9/2/23 17:48,24.41,3
9/2/23 17:53,24.06,3
9/2/23 17:58,23.68,3
9/2/23 18:03,23.34,3
9/2/23 18:08,22.99,3
9/2/23 18:13,22.86,3
9/2/23 18:18,22.69,3
9/2/23 18:23,22.52,3
9/2/23 18:28,22.31,3
9/2/23 18:33,22.18,3
9/2/23 18:38,22.05,3
9/2/23 18:43,21.88,3
9/2/23 18:48,21.79,3
9/2/23 18:53,21.66,3
9/2/23 18:58,21.49,3
9/2/23 19:03,21.4,3
9/2/23 19:08,21.28,3
9/2/23 19:13,21.19,3
9/2/23 19:18,21.19,3
9/2/23 19:23,21.1,3
9/2/23 19:28,21.02,3
9/2/23 19:33,20.98,3
9/2/23 19:38,20.98,3
9/2/23 19:43,20.89,3
9/2/23 19:48,20.8,3
9/2/23 19:53,20.8,3
9/2/23 19:58,20.85,3
9/2/23 20:03,20.8,3
9/2/23 20:08,20.8,3
9/2/23 20:13,20.8,3
9/2/23 20:18,20.76,3
9/2/23 20:23,20.68,3
9/2/23 20:28,20.55,3
9/2/23 20:33,20.5,3
9/2/23 20:38,20.42,3
9/2/23 20:43,20.33,3
9/2/23 20:48,20.33,3
9/2/23 20:53,20.25,3
9/2/23 20:58,20.2,3
9/2/23 21:03,20.03,3
9/2/23 21:08,19.99,3
9/2/23 21:13,19.9,3
9/2/23 21:18,19.82,3
9/2/23 21:23,19.82,3
9/2/23 21:28,19.77,3
9/2/23 21:33,19.69,3
9/2/23 21:38,19.56,3
9/2/23 21:43,19.43,3
9/2/23 21:48,19.39,3
9/2/23 21:53,19.3,3
9/2/23 21:58,19.3,3
9/2/23 22:03,19.3,3
9/2/23 22:08,19.35,3
9/2/23 22:13,19.39,3
9/2/23 22:18,19.39,3
9/2/23 22:23,19.47,3
9/2/23 22:28,19.52,3
9/2/23 22:33,19.6,3
9/2/23 22:38,19.6,3
9/2/23 22:43,19.69,3
9/2/23 22:48,19.73,3
9/2/23 22:53,19.77,3
9/2/23 22:58,19.77,3
9/2/23 23:03,19.86,3
9/2/23 23:08,19.95,3
9/2/23 23:13,19.9,3
9/2/23 23:18,19.86,3
9/2/23 23:23,19.77,3
9/2/23 23:28,19.73,3
9/2/23 23:33,19.65,3
9/2/23 23:38,19.65,3
9/2/23 23:43,19.65,3
9/2/23 23:48,19.73,3
9/2/23 23:53,19.82,3
9/2/23 23:58,19.82,3
9/3/23 0:03,19.73,3
9/3/23 0:08,19.65,3
9/3/23 0:13,19.65,3
9/3/23 0:18,19.6,3
9/3/23 0:23,19.56,3
9/3/23 0:28,19.47,3
9/3/23 0:33,19.39,3
9/3/23 0:38,19.35,3
9/3/23 0:43,19.26,3
9/3/23 0:48,19.17,3
9/3/23 0:53,19.13,3
9/3/23 0:58,19.09,3
9/3/23 1:03,19.09,3
9/3/23 1:08,18.96,3
9/3/23 1:13,18.87,3
9/3/23 1:18,18.79,3
9/3/23 1:23,18.74,3
9/3/23 1:28,18.79,3
9/3/23 1:33,18.79,3
9/3/23 1:38,18.74,3
9/3/23 1:43,18.87,3
9/3/23 1:48,18.83,3
9/3/23 1:53,18.79,3
9/3/23 1:58,18.83,3
9/3/23 2:03,18.83,3
9/3/23 2:08,18.79,3
9/3/23 2:13,18.7,3
9/3/23 2:18,18.62,3
9/3/23 2:23,18.66,3
9/3/23 2:28,18.74,3
9/3/23 2:33,18.83,3
9/3/23 2:38,19,3
9/3/23 2:43,19.13,3
9/3/23 2:48,19.22,3
9/3/23 2:53,19.35,3
9/3/23 2:58,19.43,3
9/3/23 3:03,19.43,3
9/3/23 3:08,19.52,3
9/3/23 3:13,19.56,3
9/3/23 3:18,19.6,3
9/3/23 3:23,19.65,3
9/3/23 3:28,19.69,3
9/3/23 3:33,19.69,3
9/3/23 3:38,19.73,3
9/3/23 3:43,19.73,3
9/3/23 3:48,19.82,3
9/3/23 3:53,19.77,3
9/3/23 3:58,19.73,3
9/3/23 4:03,19.77,3
9/3/23 4:08,19.77,3
9/3/23 4:13,19.69,3
9/3/23 4:18,19.65,3
9/3/23 4:23,19.65,3
9/3/23 4:28,19.56,3
9/3/23 4:33,19.6,3
9/3/23 4:38,19.52,3
9/3/23 4:43,19.56,3
9/3/23 4:48,19.56,3
9/3/23 4:53,19.52,3
9/3/23 4:58,19.6,3
9/3/23 5:03,19.6,3
9/3/23 5:08,19.56,3
9/3/23 5:13,19.56,3
9/3/23 5:18,19.47,3
9/3/23 5:23,19.47,3
9/3/23 5:28,19.39,3
9/3/23 5:33,19.39,3
9/3/23 5:38,19.35,3
9/3/23 5:43,19.3,3
9/3/23 5:48,19.26,3
9/3/23 5:53,19.13,3
9/3/23 5:58,19.05,3
9/3/23 6:03,19,3
9/3/23 6:08,18.87,3
9/3/23 6:13,18.7,3
9/3/23 6:18,18.57,3
9/3/23 6:23,18.44,3
9/3/23 6:28,18.27,3
9/3/23 6:33,18.19,3
9/3/23 6:38,18.14,3
9/3/23 6:43,18.14,3
9/3/23 6:48,18.27,3
9/3/23 6:53,18.36,3
9/3/23 6:58,18.44,3
9/3/23 7:03,18.7,3
9/3/23 7:08,19.05,3
9/3/23 7:13,19.6,3
9/3/23 7:18,19.82,3
9/3/23 7:23,19.9,3
9/3/23 7:28,19.86,3
9/3/23 7:33,19.86,3
9/3/23 7:38,19.86,3
9/3/23 7:43,19.82,3
9/3/23 7:48,19.82,3
9/3/23 7:53,19.95,3
9/3/23 7:58,19.99,3
9/3/23 8:03,20.12,3
9/3/23 8:08,20.07,3
9/3/23 8:13,20.2,3
9/3/23 8:18,20.29,3
9/3/23 8:23,20.46,3
9/3/23 8:28,20.55,3
9/3/23 8:33,20.72,3
9/3/23 8:38,20.98,3
9/3/23 8:43,21.15,3
9/3/23 8:48,21.4,3
9/3/23 8:53,21.62,3
9/3/23 8:58,21.88,3
9/3/23 9:03,22.13,3
9/3/23 9:08,22.31,3
9/3/23 9:13,22.39,3
9/3/23 9:18,22.35,3
9/3/23 9:23,22.31,3
9/3/23 9:28,22.61,3
9/3/23 9:33,22.82,3
9/3/23 9:38,23.29,3
9/3/23 9:43,23.68,3
9/3/23 9:48,23.89,3
9/3/23 9:53,23.98,3
9/3/23 9:58,24.11,3
9/3/23 10:03,24.58,3
9/3/23 10:08,25.22,3
9/3/23 10:13,25.22,3
9/3/23 10:18,25.22,3
9/3/23 10:23,25.52,3
9/3/23 10:28,25.87,3
9/3/23 10:33,26.12,3
9/3/23 10:38,26.68,3
9/3/23 10:43,26.72,3
9/3/23 10:48,26.51,3
9/3/23 10:53,26.51,3
9/3/23 10:58,26.6,3
9/3/23 11:03,27.07,3
9/3/23 11:08,27.67,3
9/3/23 11:13,28.1,3
9/3/23 11:18,28.01,3
9/3/23 11:23,28.1,3
9/3/23 11:28,27.88,3
9/3/23 11:33,28.1,3
9/3/23 11:38,28.1,3
9/3/23 11:43,28.27,3
9/3/23 11:48,28.61,3
9/3/23 11:53,28.35,3
9/3/23 11:58,28.1,3
9/3/23 12:03,28.27,3
9/3/23 12:08,28.61,3
9/3/23 12:13,29.04,3
9/3/23 12:18,28.91,3
9/3/23 12:23,29.13,3
9/3/23 12:28,29.47,3
9/3/23 12:33,29.51,3
9/3/23 12:38,29.04,3
9/3/23 12:43,28.87,3
9/3/23 12:48,28.4,3
9/3/23 12:53,28.05,3
9/3/23 12:58,28.35,3
9/3/23 13:03,28.7,3
9/3/23 13:08,28.65,3
9/3/23 13:13,28.91,3
9/3/23 13:18,29.04,3
9/3/23 13:23,29.3,3
9/3/23 13:28,29.04,3
9/3/23 13:33,29.13,3
9/3/23 13:38,29.26,3
9/3/23 13:43,29.47,3
9/3/23 13:48,29.38,3
9/3/23 13:53,29.47,3
9/3/23 13:58,29.47,3
9/3/23 14:03,29.51,3
9/3/23 14:08,29.86,3
9/3/23 14:13,29.81,3
9/3/23 14:18,30.03,3
9/3/23 14:23,30.2,3
9/3/23 14:28,30.37,3
9/3/23 14:33,30.89,3
9/3/23 14:38,30.93,3
9/3/23 14:43,30.37,3
9/3/23 14:48,30.28,3
9/3/23 14:53,30.16,3
9/3/23 14:58,30.16,3
9/3/23 15:03,30.2,3
9/3/23 15:08,30.37,3
9/3/23 15:13,30.76,3
9/3/23 15:18,31.31,3
9/3/23 15:23,31.31,3
9/3/23 15:28,31.27,3
9/3/23 15:33,31.36,3
9/3/23 15:38,30.76,3
9/3/23 15:43,31.06,3
9/3/23 15:48,31.66,3
9/3/23 15:53,32.3,3
9/3/23 15:58,32.47,3
9/3/23 16:03,32.56,3
9/3/23 16:08,32.52,3
9/3/23 16:13,32.39,3
9/3/23 16:18,32.22,3
9/3/23 16:23,32.04,3
9/3/23 16:28,32,3
9/3/23 16:33,32.26,3
9/3/23 16:38,32.13,3
9/3/23 16:43,31.79,3
9/3/23 16:48,31.87,3
9/3/23 16:53,31.92,3
9/3/23 16:58,31.92,3
9/3/23 17:03,31.83,3
9/3/23 17:08,31.66,3
9/3/23 17:13,31.83,3
9/3/23 17:18,31.79,3
9/3/23 17:23,31.1,3
9/3/23 17:28,30.63,3
9/3/23 17:33,30.5,3
9/3/23 17:38,30.16,3
9/3/23 17:43,30.28,3
9/3/23 17:48,30.46,3
9/3/23 17:53,30.5,3
9/3/23 17:58,30.54,3
9/3/23 18:03,30.59,3
9/3/23 18:08,30.46,3
9/3/23 18:13,30.28,3
9/3/23 18:18,30.5,3
9/3/23 18:23,30.71,3
9/3/23 18:28,30.84,3
9/3/23 18:33,31.7,3
9/3/23 18:38,31.44,3
9/3/23 18:43,30.28,3
9/3/23 18:48,28.95,3
9/3/23 18:53,27.28,3
9/3/23 18:58,25.69,3
9/3/23 19:03,24.41,3
9/3/23 19:08,24.06,3
9/3/23 19:13,24.54,3
9/3/23 19:18,25.78,3
9/3/23 19:23,26.9,3
9/3/23 19:28,27.75,3
9/3/23 19:33,28.31,3
9/3/23 19:38,28.74,3
9/3/23 19:43,29.08,3
9/3/23 19:48,29.21,3
9/3/23 19:53,29.13,3
9/3/23 19:58,29,3
9/3/23 20:03,29.04,3
9/3/23 20:08,29,3
9/3/23 20:13,28.95,3
9/3/23 20:18,28.87,3
9/3/23 20:23,28.78,3
9/3/23 20:28,28.61,3
9/3/23 20:33,28.57,3
9/3/23 20:38,28.44,3
9/3/23 20:43,28.31,3
9/3/23 20:48,28.27,3
9/3/23 20:53,28.1,3
9/3/23 20:58,28.01,3
9/3/23 21:03,27.84,3
9/3/23 21:08,27.11,3
9/3/23 21:13,26.42,3
9/3/23 21:18,26.25,3
9/3/23 21:23,26.08,3
9/3/23 21:28,25.95,3
9/3/23 21:33,25.91,3
9/3/23 21:38,25.78,3
9/3/23 21:43,25.01,3
9/3/23 21:48,24.88,3
9/3/23 21:53,24.79,3
9/3/23 21:58,23.94,3
9/3/23 22:03,23.59,3
9/3/23 22:08,23.55,3
9/3/23 22:13,23.51,3
9/3/23 22:18,23.59,3
9/3/23 22:23,23.68,3
9/3/23 22:28,23.72,3
9/3/23 22:33,23.76,3
9/3/23 22:38,23.46,3
9/3/23 22:43,22.91,3
9/3/23 22:48,22.78,3
9/3/23 22:53,22.78,3
9/3/23 22:58,22.31,3
9/3/23 23:03,21.88,3
9/3/23 23:08,21.88,3
9/3/23 23:13,22.01,3
9/3/23 23:18,22.13,3
9/3/23 23:23,22.35,3
9/3/23 23:28,22.43,3
9/3/23 23:33,22.52,3
9/3/23 23:38,22.48,3
9/3/23 23:43,22.52,3
9/3/23 23:48,22.61,3
9/3/23 23:53,22.78,3
9/3/23 23:58,22.78,3
8/22/23 0:01,14.15,5
8/22/23 0:06,13.94,5
8/22/23 0:11,13.85,5
8/22/23 0:16,13.77,5
8/22/23 0:21,13.73,5
8/22/23 0:26,13.68,5
8/22/23 0:31,13.64,5
8/22/23 0:36,13.6,5
8/22/23 0:41,13.47,5
8/22/23 0:46,13.43,5
8/22/23 0:51,13.38,5
8/22/23 0:56,13.34,5
8/22/23 1:01,13.34,5
8/22/23 1:06,13.25,5
8/22/23 1:11,13.12,5
8/22/23 1:16,12.95,5
8/22/23 1:21,12.91,5
8/22/23 1:26,12.82,5
8/22/23 1:31,12.78,5
8/22/23 1:36,12.7,5
8/22/23 1:41,12.65,5
8/22/23 1:46,12.65,5
8/22/23 1:51,12.52,5
8/22/23 1:56,12.52,5
8/22/23 2:01,12.48,5
8/22/23 2:06,12.4,5
8/22/23 2:11,12.31,5
8/22/23 2:16,12.4,5
8/22/23 2:21,12.48,5
8/22/23 2:26,12.48,5
8/22/23 2:31,12.48,5
8/22/23 2:36,12.44,5
8/22/23 2:41,12.4,5
8/22/23 2:46,12.31,5
8/22/23 2:51,12.31,5
8/22/23 2:56,12.31,5
8/22/23 3:01,12.27,5
8/22/23 3:06,12.27,5
8/22/23 3:11,12.27,5
8/22/23 3:16,12.27,5
8/22/23 3:21,12.27,5
8/22/23 3:26,12.22,5
8/22/23 3:31,12.05,5
8/22/23 3:36,12.1,5
8/22/23 3:41,12.05,5
8/22/23 3:46,11.92,5
8/22/23 3:51,11.84,5
8/22/23 3:56,11.75,5
8/22/23 4:01,11.62,5
8/22/23 4:06,11.67,5
8/22/23 4:11,11.58,5
8/22/23 4:16,11.54,5
8/22/23 4:21,11.41,5
8/22/23 4:26,11.37,5
8/22/23 4:31,11.28,5
8/22/23 4:36,11.28,5
8/22/23 4:41,11.28,5
8/22/23 4:46,11.24,5
8/22/23 4:51,11.24,5
8/22/23 4:56,11.24,5
8/22/23 5:01,11.15,5
8/22/23 5:06,11.11,5
8/22/23 5:11,10.98,5
8/22/23 5:16,10.98,5
8/22/23 5:21,11.02,5
8/22/23 5:26,11.07,5
8/22/23 5:31,11.07,5
8/22/23 5:36,11.07,5
8/22/23 5:41,11.02,5
8/22/23 5:46,10.98,5
8/22/23 5:51,11.02,5
8/22/23 5:56,11.02,5
8/22/23 6:01,11.02,5
8/22/23 6:06,11.02,5
8/22/23 6:11,11.07,5
8/22/23 6:16,10.98,5
8/22/23 6:21,11.07,5
8/22/23 6:26,11.28,5
8/22/23 6:31,11.67,5
8/22/23 6:36,12.27,5
8/22/23 6:41,12.95,5
8/22/23 6:46,13.55,5
8/22/23 6:51,14.15,5
8/22/23 6:56,14.67,5
8/22/23 7:01,15.18,5
8/22/23 7:06,15.61,5
8/22/23 7:11,16.17,5
8/22/23 7:16,16.73,5
8/22/23 7:21,17.11,5
8/22/23 7:26,17.46,5
8/22/23 7:31,17.84,5
8/22/23 7:36,18.19,5
8/22/23 7:41,18.66,5
8/22/23 7:46,19.09,5
8/22/23 7:51,19.47,5
8/22/23 7:56,19.65,5
8/22/23 8:01,19.82,5
8/22/23 8:06,19.99,5
8/22/23 8:11,20.16,5
8/22/23 8:16,20.46,5
8/22/23 8:21,20.72,5
8/22/23 8:26,20.8,5
8/22/23 8:31,21.02,5
8/22/23 8:36,21.58,5
8/22/23 8:41,22.18,5
8/22/23 8:46,23.12,5
8/22/23 8:51,23.59,5
8/22/23 8:56,23.64,5
8/22/23 9:01,23.85,5
8/22/23 9:06,24.06,5
8/22/23 9:11,23.81,5
8/22/23 9:16,23.64,5
8/22/23 9:21,23.94,5
8/22/23 9:26,24.71,5
8/22/23 9:31,25.01,5
8/22/23 9:36,24.92,5
8/22/23 9:41,24.79,5
8/22/23 9:46,24.79,5
8/22/23 9:51,24.79,5
8/22/23 9:56,24.71,5
8/22/23 10:01,24.66,5
8/22/23 10:06,24.75,5
8/22/23 10:11,24.49,5
8/22/23 10:16,24.62,5
8/22/23 10:21,24.84,5
8/22/23 10:26,24.75,5
8/22/23 10:31,24.71,5
8/22/23 10:36,24.71,5
8/22/23 10:41,24.79,5
8/22/23 10:46,24.32,5
8/22/23 10:51,24.24,5
8/22/23 10:56,24.28,5
8/22/23 11:01,23.98,5
8/22/23 11:06,23.76,5
8/22/23 11:11,23.89,5
8/22/23 11:16,23.59,5
8/22/23 11:21,23.68,5
8/22/23 11:26,23.81,5
8/22/23 11:31,23.68,5
8/22/23 11:36,23.85,5
8/22/23 11:41,24.15,5
8/22/23 11:46,24.28,5
8/22/23 11:51,24.41,5
8/22/23 11:56,24.02,5
8/22/23 12:01,23.98,5
8/22/23 12:06,24.06,5
8/22/23 12:11,23.89,5
8/22/23 12:16,23.81,5
8/22/23 12:21,23.55,5
8/22/23 12:26,23.68,5
8/22/23 12:31,23.55,5
8/22/23 12:36,23.59,5
8/22/23 12:41,23.51,5
8/22/23 12:46,23.46,5
8/22/23 12:51,23.38,5
8/22/23 12:56,23.25,5
8/22/23 13:01,23.25,5
8/22/23 13:06,23.55,5
8/22/23 13:11,23.81,5
8/22/23 13:16,23.85,5
8/22/23 13:21,24.02,5
8/22/23 13:26,24.06,5
8/22/23 13:31,24.11,5
8/22/23 13:36,24.06,5
8/22/23 13:41,24.24,5
8/22/23 13:46,24.49,5
8/22/23 13:51,24.62,5
8/22/23 13:56,25.05,5
8/22/23 14:01,24.97,5
8/22/23 14:06,24.79,5
8/22/23 14:11,24.49,5
8/22/23 14:16,24.54,5
8/22/23 14:21,24.62,5
8/22/23 14:26,24.66,5
8/22/23 14:31,24.49,5
8/22/23 14:36,24.45,5
8/22/23 14:41,24.66,5
8/22/23 14:46,24.66,5
8/22/23 14:51,24.58,5
8/22/23 14:56,24.36,5
8/22/23 15:01,24.19,5
8/22/23 15:06,24.36,5
8/22/23 15:11,24.49,5
8/22/23 15:16,24.28,5
8/22/23 15:21,24.15,5
8/22/23 15:26,24.28,5
8/22/23 15:31,24.58,5
8/22/23 15:36,24.66,5
8/22/23 15:41,24.75,5
8/22/23 15:46,24.79,5
8/22/23 15:51,24.71,5
8/22/23 15:56,24.62,5
8/22/23 16:01,24.49,5
8/22/23 16:06,24.54,5
8/22/23 16:11,24.71,5
8/22/23 16:16,24.66,5
8/22/23 16:21,24.75,5
8/22/23 16:26,24.62,5
8/22/23 16:31,24.75,5
8/22/23 16:36,24.36,5
8/22/23 16:41,24.28,5
8/22/23 16:46,24.58,5
8/22/23 16:51,24.28,5
8/22/23 16:56,24.62,5
8/22/23 17:01,24.79,5
8/22/23 17:06,24.97,5
8/22/23 17:11,24.97,5
8/22/23 17:16,24.97,5
8/22/23 17:21,24.92,5
8/22/23 17:26,25.01,5
8/22/23 17:31,24.45,5
8/22/23 17:36,24.54,5
8/22/23 17:41,24.41,5
8/22/23 17:46,24.54,5
8/22/23 17:51,24.49,5
8/22/23 17:56,24.54,5
8/22/23 18:01,24.15,5
8/22/23 18:06,23.89,5
8/22/23 18:11,23.85,5
8/22/23 18:16,23.25,5
8/22/23 18:21,22.91,5
8/22/23 18:26,22.78,5
8/22/23 18:31,22.86,5
8/22/23 18:36,22.82,5
8/22/23 18:41,22.78,5
8/22/23 18:46,22.61,5
8/22/23 18:51,22.31,5
8/22/23 18:56,21.7,5
8/22/23 19:01,21.23,5
8/22/23 19:06,20.76,5
8/22/23 19:11,20.29,5
8/22/23 19:16,19.82,5
8/22/23 19:21,19.3,5
8/22/23 19:26,18.83,5
8/22/23 19:31,18.53,5
8/22/23 19:36,18.23,5
8/22/23 19:41,17.89,5
8/22/23 19:46,17.63,5
8/22/23 19:51,17.63,5
8/22/23 19:56,17.67,5
8/22/23 20:01,17.63,5
8/22/23 20:06,17.54,5
8/22/23 20:11,17.46,5
8/22/23 20:16,17.41,5
8/22/23 20:21,17.29,5
8/22/23 20:26,17.07,5
8/22/23 20:31,16.99,5
8/22/23 20:36,16.86,5
8/22/23 20:41,16.56,5
8/22/23 20:46,16.3,5
8/22/23 20:51,16.21,5
8/22/23 20:56,16.17,5
8/22/23 21:01,15.96,5
8/22/23 21:06,15.78,5
8/22/23 21:11,15.61,5
8/22/23 21:16,15.36,5
8/22/23 21:21,15.23,5
8/22/23 21:26,15.18,5
8/22/23 21:31,15.23,5
8/22/23 21:36,15.27,5
8/22/23 21:41,15.06,5
8/22/23 21:46,14.88,5
8/22/23 21:51,14.71,5
8/22/23 21:56,14.54,5
8/22/23 22:01,14.37,5
8/22/23 22:06,14.2,5
8/22/23 22:11,13.94,5
8/22/23 22:16,13.77,5
8/22/23 22:21,13.6,5
8/22/23 22:26,13.51,5
8/22/23 22:31,13.47,5
8/22/23 22:36,13.43,5
8/22/23 22:41,13.47,5
8/22/23 22:46,13.55,5
8/22/23 22:51,13.6,5
8/22/23 22:56,13.51,5
8/22/23 23:01,13.47,5
8/22/23 23:06,13.43,5
8/22/23 23:11,13.43,5
8/22/23 23:16,13.43,5
8/22/23 23:21,13.34,5
8/22/23 23:26,13.21,5
8/22/23 23:31,13.21,5
8/22/23 23:36,13.21,5
8/22/23 23:41,13.21,5
8/22/23 23:46,13.08,5
8/22/23 23:51,13.08,5
8/22/23 23:56,13.25,5
8/23/23 0:01,13.25,5
8/23/23 0:06,13.38,5
8/23/23 0:11,13.3,5
8/23/23 0:16,13.17,5
8/23/23 0:21,13.12,5
8/23/23 0:26,13.04,5
8/23/23 0:31,13.04,5
8/23/23 0:36,12.91,5
8/23/23 0:41,12.82,5
8/23/23 0:46,12.74,5
8/23/23 0:51,12.65,5
8/23/23 0:56,12.52,5
8/23/23 1:01,12.48,5
8/23/23 1:06,12.48,5
8/23/23 1:11,12.48,5
8/23/23 1:16,12.44,5
8/23/23 1:21,12.4,5
8/23/23 1:26,12.44,5
8/23/23 1:31,12.48,5
8/23/23 1:36,12.4,5
8/23/23 1:41,12.31,5
8/23/23 1:46,12.27,5
8/23/23 1:51,12.4,5
8/23/23 1:56,12.31,5
8/23/23 2:01,12.31,5
8/23/23 2:06,12.22,5
8/23/23 2:11,12.14,5
8/23/23 2:16,12.18,5
8/23/23 2:21,12.1,5
8/23/23 2:26,12.1,5
8/23/23 2:31,12.01,5
8/23/23 2:36,11.88,5
8/23/23 2:41,11.92,5
8/23/23 2:46,11.88,5
8/23/23 2:51,11.88,5
8/23/23 2:56,11.88,5
8/23/23 3:01,11.79,5
8/23/23 3:06,11.84,5
8/23/23 3:11,11.79,5
8/23/23 3:16,11.75,5
8/23/23 3:21,11.62,5
8/23/23 3:26,11.58,5
8/23/23 3:31,11.54,5
8/23/23 3:36,11.49,5
8/23/23 3:41,11.45,5
8/23/23 3:46,11.32,5
8/23/23 3:51,11.24,5
8/23/23 3:56,11.15,5
8/23/23 4:01,11.02,5
8/23/23 4:06,11.02,5
8/23/23 4:11,10.89,5
8/23/23 4:16,10.81,5
8/23/23 4:21,10.81,5
8/23/23 4:26,10.77,5
8/23/23 4:31,10.85,5
8/23/23 4:36,10.81,5
8/23/23 4:41,10.81,5
8/23/23 4:46,10.81,5
8/23/23 4:51,10.77,5
8/23/23 4:56,10.77,5
8/23/23 5:01,10.81,5
8/23/23 5:06,10.81,5
8/23/23 5:11,10.81,5
8/23/23 5:16,10.77,5
8/23/23 5:21,10.68,5
8/23/23 5:26,10.59,5
8/23/23 5:31,10.55,5
8/23/23 5:36,10.46,5
8/23/23 5:41,10.29,5
8/23/23 5:46,10.29,5
8/23/23 5:51,10.38,5
8/23/23 5:56,10.46,5
8/23/23 6:01,10.46,5
8/23/23 6:06,10.51,5
8/23/23 6:11,10.51,5
8/23/23 6:16,10.55,5
8/23/23 6:21,10.55,5
8/23/23 6:26,10.85,5
8/23/23 6:31,11.19,5
8/23/23 6:36,11.58,5
8/23/23 6:41,12.01,5
8/23/23 6:46,12.44,5
8/23/23 6:51,12.95,5
8/23/23 6:56,13.43,5
8/23/23 7:01,13.98,5
8/23/23 7:06,14.58,5
8/23/23 7:11,15.06,5
8/23/23 7:16,15.7,5
8/23/23 7:21,16.17,5
8/23/23 7:26,16.81,5
8/23/23 7:31,17.46,5
8/23/23 7:36,17.97,5
8/23/23 7:41,18.44,5
8/23/23 7:46,19,5
8/23/23 7:51,19.52,5
8/23/23 7:56,20.29,5
8/23/23 8:01,21.02,5
8/23/23 8:06,21.4,5
8/23/23 8:11,22.05,5
8/23/23 8:16,22.65,5
8/23/23 8:21,22.91,5
8/23/23 8:26,23.34,5
8/23/23 8:31,23.16,5
8/23/23 8:36,23.21,5
8/23/23 8:41,22.52,5
8/23/23 8:46,22.78,5
8/23/23 8:51,23.29,5
8/23/23 8:56,22.78,5
8/23/23 9:01,23.42,5
8/23/23 9:06,23.55,5
8/23/23 9:11,23.81,5
8/23/23 9:16,23.64,5
8/23/23 9:21,24.19,5
8/23/23 9:26,24.71,5
8/23/23 9:31,23.94,5
8/23/23 9:36,23.29,5
8/23/23 9:41,22.91,5
8/23/23 9:46,23.59,5
8/23/23 9:51,24.49,5
8/23/23 9:56,24.54,5
8/23/23 10:01,23.98,5
8/23/23 10:06,24.24,5
8/23/23 10:11,24.71,5
8/23/23 10:16,24.32,5
8/23/23 10:21,25.14,5
8/23/23 10:26,25.05,5
8/23/23 10:31,25.35,5
8/23/23 10:36,24.75,5
8/23/23 10:41,24.15,5
8/23/23 10:46,23.72,5
8/23/23 10:51,24.02,5
8/23/23 10:56,23.81,5
8/23/23 11:01,24.19,5
8/23/23 11:06,25.18,5
8/23/23 11:11,25.48,5
8/23/23 11:16,25.27,5
8/23/23 11:21,25.09,5
8/23/23 11:26,25.14,5
8/23/23 11:31,24.88,5
8/23/23 11:36,25.05,5
8/23/23 11:41,25.78,5
8/23/23 11:46,25.44,5
8/23/23 11:51,25.22,5
8/23/23 11:56,25.35,5
8/23/23 12:01,25.31,5
8/23/23 12:06,25.27,5
8/23/23 12:11,25.14,5
8/23/23 12:16,25.09,5
8/23/23 12:21,25.22,5
8/23/23 12:26,25.44,5
8/23/23 12:31,25.74,5
8/23/23 12:36,25.65,5
8/23/23 12:41,25.31,5
8/23/23 12:46,25.09,5
8/23/23 12:51,25.14,5
8/23/23 12:56,25.09,5
8/23/23 13:01,25.09,5
8/23/23 13:06,25.27,5
8/23/23 13:11,25.27,5
